Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Profit Margin,YearMonth
4264,CA-2018-110429,2018-03-11,8/11/2018,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,2.07,0.17733230531996916,2018-03
4265,US-2017-131611,2017-05-11,9/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,120.75,0.13989813793550898,2017-05
4266,US-2017-131611,2017-05-11,9/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,0.63,0.17676767676767677,2017-05
4267,US-2017-131611,2017-05-11,9/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,133.84,0.13990271200529172,2017-05
4268,US-2017-131611,2017-05-11,9/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,2.23,0.17715284397839212,2017-05
4269,US-2017-131611,2017-05-11,9/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,37.3,0.2169109095138404,2017-05
4276,CA-2016-123456,2016-09-07,13/07/2016,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,8.61,0.17704392169764763,2016-09
4291,CA-2018-102407,2018-09-12,13/12/2018,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,1.98,0.1774193548387097,2018-09
4292,CA-2018-102407,2018-09-12,13/12/2018,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,125.4,0.1399041422336466,2018-09
4293,CA-2018-102407,2018-09-12,13/12/2018,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189.0,33.45,0.176984126984127,2018-09
4294,CA-2018-130967,2018-10-03,16/03/2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,11.71,0.2169241599051536,2018-10
4296,CA-2018-169124,2018-03-07,10/7/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610.0,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,18.1,0.1398871628410233,2018-03
4297,CA-2018-117261,2018-04-09,10/9/2018,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032.0,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,9.61,0.1769145802650957,2018-04
4304,CA-2017-121601,2017-04-10,4/10/2017,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056.0,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,10.58,0.17706520283839872,2017-04
4309,CA-2015-125829,2015-04-11,11/11/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,144.53,0.2168999795901216,2015-04
4310,CA-2015-125829,2015-04-11,11/11/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,80.26,0.13989207429304482,2015-04
4311,CA-2015-125829,2015-04-11,11/11/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3.88,0.17687819110138583,2015-04
4312,CA-2015-125829,2015-04-11,11/11/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3.44,0.17695473251028807,2015-04
4313,CA-2015-125829,2015-04-11,11/11/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,97.16,0.2168904921780127,2015-04
4314,CA-2015-123127,2015-08-09,12/9/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,11561.0,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,2.97,0.1769964243146603,2015-08
4319,US-2018-136189,2018-07-12,11/12/2018,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223.0,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38,11.52,0.13983976693372177,2018-07
4329,CA-2018-118360,2018-01-04,7/4/2018,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,7.6,0.1770323782902399,2018-01
4330,CA-2018-149853,2018-03-10,9/10/2018,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,2.75,0.17682613168724282,2018-03
4331,CA-2018-149853,2018-03-10,9/10/2018,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,3.17,0.1768973214285714,2018-03
4332,CA-2018-107909,2018-01-09,6/9/2018,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052.0,West,TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,4.34,0.21710855427713857,2018-01
4333,CA-2018-107909,2018-01-09,6/9/2018,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052.0,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4.06,0.17713787085514832,2018-01
4351,US-2018-100482,2018-11-04,15/04/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2.97,0.17712309160305345,2018-11
4352,US-2018-100482,2018-11-04,15/04/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27.12,5.88,0.21681415929203537,2018-11
4353,CA-2018-107748,2018-10-12,12/12/2018,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207.0,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,20.79,0.21692404006677796,2018-10
4354,CA-2018-107748,2018-10-12,12/12/2018,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2.29,0.1766975308641975,2018-10
4356,CA-2016-155600,2016-04-12,7/12/2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042.0,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,282.86,0.17700233658603132,2016-04
4357,CA-2016-155600,2016-04-12,7/12/2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042.0,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96,6.54,0.17694805194805194,2016-04
4358,CA-2018-162565,2018-11-12,11/12/2018,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505.0,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,1.84,0.17746913580246915,2018-11
4359,CA-2018-162565,2018-11-12,11/12/2018,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,10.87,0.139861039629439,2018-11
4360,CA-2018-162565,2018-11-12,11/12/2018,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,72.81,0.13989440191828828,2018-11
4368,CA-2018-117044,2018-11-09,13/09/2018,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.528,1.86,0.17667173252279636,2018-11
4369,CA-2018-117044,2018-11-09,13/09/2018,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,3.64,0.17718068535825546,2018-11
4370,US-2017-165078,2017-05-11,10/11/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9,18.57,0.17702573879885605,2017-05
4371,US-2017-165078,2017-05-11,10/11/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,7.02,0.17691532258064516,2017-05
4372,US-2017-165078,2017-05-11,10/11/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-LA-10000414,Office Supplies,Labels,Avery 503,51.75,9.16,0.1770048309178744,2017-05
4393,CA-2017-108868,2017-08-09,12/9/2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,12.46,0.17706912232833108,2017-08
4394,CA-2017-108868,2017-08-09,12/9/2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081.0,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,13.01,0.21697798532354903,2017-08
4398,US-2015-138758,2015-07-07,11/7/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,24.09,0.13990684492351294,2015-07
4399,US-2015-138758,2015-07-07,11/7/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,9.65,0.13983885926269418,2015-07
4404,CA-2015-127936,2015-02-09,4/9/2015,First Class,CL-12565,Clay Ludtke,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3.76,0.1770244821092279,2015-02
4405,CA-2016-164336,2016-05-07,10/7/2016,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8,7.55,0.21695402298850577,2016-05
4406,CA-2016-164336,2016-05-07,10/7/2016,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,6.9,0.17703201970443352,2016-05
4410,US-2015-154879,2015-06-05,11/5/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78,1.02,0.1764705882352941,2015-06
4411,US-2015-154879,2015-06-05,11/5/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,19.11,0.17704280155642024,2015-06
4418,CA-2018-112900,2018-09-04,12/4/2018,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24,84.65,0.17700317832050855,2018-09
4422,CA-2015-117016,2015-04-03,9/3/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063.0,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,2.75,0.17682613168724282,2015-04
4431,CA-2017-168893,2017-03-11,8/11/2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20.0,3.54,0.177,2017-03
4432,CA-2017-168893,2017-03-11,8/11/2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,1.41,0.17669172932330826,2017-03
4433,CA-2017-168893,2017-03-11,8/11/2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,3.37,0.13983402489626556,2017-03
4434,CA-2017-168893,2017-03-11,8/11/2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1.55,0.17714285714285716,2017-03
4435,CA-2017-168893,2017-03-11,8/11/2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,117.93,0.13990319595700762,2017-03
4436,CA-2017-163398,2017-03-05,8/5/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,0.39,0.17873510540788268,2017-03
4437,CA-2017-163398,2017-03-05,8/5/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,4.85,0.17711072158924918,2017-03
4438,CA-2017-163398,2017-03-05,8/5/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,4.67,0.17685374536090284,2017-03
4452,CA-2017-147137,2017-04-07,6/7/2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,3.55,0.13976377952755906,2017-04
4453,CA-2017-147137,2017-04-07,6/7/2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,7.78,0.1769790718835305,2017-04
4454,CA-2017-147137,2017-04-07,6/7/2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,178.96,0.13990376534692556,2017-04
4455,CA-2017-147137,2017-04-07,6/7/2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4.94,0.17693409742120345,2017-04
4456,US-2016-146745,2016-03-09,8/9/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,18.13,0.13992652506791797,2016-03
4457,US-2016-146745,2016-03-09,8/9/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,1.13,0.17744974874371858,2016-03
4458,CA-2018-115175,2018-07-08,12/8/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,95123.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,43.29,0.1770190145164588,2018-07
4466,CA-2016-163895,2016-07-08,11/8/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,0.58,0.17554479418886199,2016-07
4471,CA-2018-156895,2018-08-05,12/5/2018,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,17.92,0.13993659123209798,2018-08
4481,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,2.7,0.17693315858453473,2017-03
4482,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,7.67,0.1770544783010157,2017-03
4483,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,7.71,0.1768997797356828,2017-03
4484,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,20.58,0.17698658410732712,2017-03
4485,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,1.65,0.17749569707401033,2017-03
4486,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3.44,0.17695473251028807,2017-03
4487,CA-2017-109365,2017-03-11,8/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,55.68,0.1770147830233667,2017-03
4488,CA-2016-162621,2016-05-09,11/9/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,2.88,0.17701290719114934,2016-05
4489,CA-2016-162621,2016-05-09,11/9/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036.0,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,12.23,0.1769386574074074,2016-05
