Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit
4722,CA-2015-106229,7/6/2015,11/6/2015,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,37.62
4723,US-2018-135230,1/9/2018,7/9/2018,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,7.58,1.34
4724,CA-2017-159653,22/05/2017,22/05/2017,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,2.61
4725,CA-2017-131968,11/11/2017,15/11/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.888,1.75
4726,CA-2017-131968,11/11/2017,15/11/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,118.86
4727,CA-2015-119151,25/11/2015,29/11/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,197.87
4728,CA-2015-119151,25/11/2015,29/11/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,38.61
4729,CA-2015-123323,7/11/2015,12/11/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,21.80
4730,CA-2017-124681,18/07/2017,23/07/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3.38
4731,US-2016-103996,29/03/2016,31/03/2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,212.64,37.64
4732,US-2016-103996,29/03/2016,31/03/2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,1.75
4733,US-2016-103996,29/03/2016,31/03/2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,11.55
4734,US-2016-103996,29/03/2016,31/03/2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,2.79
4735,CA-2017-120530,7/4/2017,12/4/2017,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,92.16
4736,CA-2016-155054,13/06/2016,19/06/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,1.46
4737,CA-2016-155054,13/06/2016,19/06/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,5.28
4738,CA-2016-155054,13/06/2016,19/06/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,14.74
4739,CA-2016-105725,18/02/2016,24/02/2016,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,10.81
4740,CA-2016-105725,18/02/2016,24/02/2016,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,4.97
4741,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,1.76
4742,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,1.63
4743,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,4.94
4744,CA-2018-168123,5/3/2018,5/3/2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,1.40
4745,CA-2018-168123,5/3/2018,5/3/2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,39.15
4746,CA-2018-168123,5/3/2018,5/3/2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,22.65
4747,CA-2018-168123,5/3/2018,5/3/2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3.31
4748,CA-2017-120005,3/3/2017,3/3/2017,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,4.49
4749,CA-2017-120005,3/3/2017,3/3/2017,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,4.94
4750,CA-2017-123526,24/12/2017,25/12/2017,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5.91
4751,CA-2017-127649,7/10/2017,9/10/2017,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,181.68
4752,CA-2017-159989,9/12/2017,13/12/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,8.82
4753,CA-2018-103499,20/11/2018,24/11/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,29.32
4754,US-2016-167220,12/12/2016,16/12/2016,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,4.85
4755,CA-2018-126354,3/2/2018,8/2/2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,0.69
4756,CA-2018-126354,3/2/2018,8/2/2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,20.41
4757,CA-2018-169817,21/09/2018,25/09/2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,0.34
4758,US-2018-144582,30/04/2018,5/5/2018,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,7.68
4759,CA-2015-121573,3/11/2015,7/11/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,170.04
4760,CA-2015-121573,3/11/2015,7/11/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.896,8.65
4761,CA-2015-121573,3/11/2015,7/11/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,1.39
4762,CA-2017-117660,30/12/2017,4/1/2018,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,5.904,1.05
4763,CA-2017-117660,30/12/2017,4/1/2018,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,2.43
4764,CA-2015-112851,17/09/2015,21/09/2015,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,32.38
4765,CA-2018-123701,24/11/2018,27/11/2018,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4.91
4766,CA-2016-118227,24/04/2016,28/04/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,4.60
4767,CA-2016-123155,9/3/2016,12/3/2016,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,24.62
4768,CA-2016-123155,9/3/2016,12/3/2016,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,78.06
4769,CA-2018-158883,2/6/2018,3/6/2018,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,4.49
4770,US-2017-114888,19/09/2017,24/09/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,2.12
4771,US-2017-114888,19/09/2017,24/09/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,1.10
4772,US-2015-167262,31/10/2015,3/11/2015,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,161.01
4773,CA-2018-119746,23/11/2018,27/11/2018,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,0.90
4774,CA-2018-119746,23/11/2018,27/11/2018,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,2.04
4775,CA-2018-119746,23/11/2018,27/11/2018,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPÂ Telephone,222.384,48.24
4776,CA-2018-108091,16/11/2018,21/11/2018,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,4.13
4777,CA-2017-101630,19/02/2017,23/02/2017,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,1.53
4778,CA-2017-101630,19/02/2017,23/02/2017,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,4.55
4779,CA-2018-132346,7/11/2018,11/11/2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,17.87
4780,CA-2015-150301,8/7/2015,10/7/2015,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,8.94
4781,CA-2015-159310,7/11/2015,12/11/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,95.57
4782,CA-2015-159310,7/11/2015,12/11/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,0.26
4783,CA-2015-159310,7/11/2015,12/11/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,7.21
4784,US-2018-147984,28/01/2018,1/2/2018,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,49.54
4785,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,13.12,2.32
4786,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,9.73
4787,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,4.224,0.75
4788,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,58.08,12.60
4789,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,7.33
4790,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,7.68
4791,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,51.06
4792,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85.056,15.05
4793,CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.696,4.90
4794,US-2016-141684,29/06/2016,4/7/2016,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â€ x 11â€",24.96,4.42
4795,CA-2016-144722,16/03/2016,23/03/2016,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,6.03
4796,CA-2016-120516,13/08/2016,17/08/2016,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,1.00
4797,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,10.19
4798,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,31.104,5.51
4799,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,4.22
4800,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,9.46
4801,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,0.84
4802,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,1.84
4803,US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,2.37
4804,CA-2018-136364,13/07/2018,17/07/2018,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.594,8.59
4805,CA-2018-136364,13/07/2018,17/07/2018,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,12.73
4806,CA-2016-137708,22/11/2016,25/11/2016,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,6.72
4807,CA-2016-137708,22/11/2016,25/11/2016,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,42.8,7.58
